Наименование;Емайл;Телефон1;Сайт;id;id родителя;Адрес;местоположение
Пункт приема лома;;79228268146;;70000001041012300;70000001041012300;Россия, Оренбург, Амурская улица, 5;POINT(55.11785 51.717485)
Магаданцветмет;;79144217747;magadanchermet.ru;70000001041013100;70000001041013100;Россия, Магадан, Речная улица, 24;POINT(150.79521 59.583739)
Добромет;;;;70000001041016000;70000001041016000;Россия, Иркутская область, Братск, жилой район Гидростроитель, улица Радищева, 1к1;POINT(101.85971 56.269646)
Пункт приема цветных металлов;;;;70000001041027300;70000001041027300;Россия, Нижний Новгород, Высоковольтная улица, 16;POINT(43.878551 56.309963)
МетТранс;;79035956000;;70000001041030700;70000001041030700;Россия, Москва, Кавказский бульвар, 51с9;POINT(37.641818 55.625033)
Пункт приема металла;;79660440808;;70000001041036200;70000001041036200;Россия, Москва, Каширское шоссе, 78к5;POINT(37.683015 55.640868)
Акрус;;78633093101;metall-na-dony.ru;70000001041038500;70000001041038500;Россия, Ростовская область, Новочеркасск, улица Ростовский Выезд, 20А;POINT(40.069704 47.39966)
Акрус;;78633093101;metall-na-dony.ru;70000001041038500;70000001041038500;Россия, Ростовская область, Новочеркасск, улица Ростовский Выезд, 20А;POINT(40.069704 47.39966)
Пункт приема лома;;79184574514;;70000001041051000;70000001041051000;Россия, Краснодар, микрорайон Хлопчато-бумажный Комбинат, Текстильная улица, 7;POINT(39.062342 45.034509)
Пункт приема лома;;;;70000001041051000;70000001041051000;Россия, Краснодар, микрорайон Хлопчато-бумажный Комбинат, Текстильная улица, 7;POINT(39.062342 45.034509)
Импульс Сибири;;73832126296;;70000001041079500;70000001041079500;Россия, Новосибирская область, Новосибирский район, сельское поселение Криводановский сельсовет, село Марусино, улица Строителей, 1А;POINT(82.767438 55.041023)
Пункт приема металлолома;;79193407476;;70000001041080800;70000001041080800;Россия, Челябинск, Хлебозаводская улица, 66;POINT(61.418041 55.237166)
Пункт приема лома;;79122829668;;70000001041087000;70000001041087000;Россия, Свердловская область, Екатеринбург, Орджоникидзевский район, Коммунистическая улица, 151;POINT(60.575969 56.915048)
Пункт приема лома;;79122829668;;70000001041087000;70000001041087000;Россия, Свердловская область, Екатеринбург, Орджоникидзевский район, Коммунистическая улица, 151;POINT(60.575969 56.915048)
Пункт приема лома;;79122829668;;70000001041153800;70000001041087000;Россия, Свердловская область, Екатеринбург, улица Владимира Высоцкого, 1к4;POINT(60.670597 56.84679)
Пункт приема металла;;79278606273;;70000001041091100;70000001041091100;Россия, Чувашская Республика, Чебоксары, улица Богдана Хмельницкого, 71;POINT(47.227013 56.121757)
Пункт приема металла;;79278606273;;70000001041091100;70000001041091100;Россия, Чувашская Республика, Чебоксары, улица Богдана Хмельницкого, 71;POINT(47.227013 56.121757)
Сибсталь;;79635777794;sibstal.info;70000001041099600;70000001041099600;Россия, Алтайский край, Бийск, Байкальский переулок, 100Б;POINT(85.269722 52.532373)
Сибсталь;;79635777794;sibstal.info;70000001041099600;70000001041099600;Россия, Алтайский край, Бийск, Байкальский переулок, 100Б;POINT(85.269722 52.532373)
Сибсталь;;79635777794;sibstal.info;70000001041099600;70000001041099600;Россия, Алтайский край, Бийск, Байкальский переулок, 100Б;POINT(85.269722 52.532373)
КрасЦветМет;;73912820895;;70000001041104300;70000001041104300;Россия, Красноярск, проезд Связистов, 30/1;POINT(92.949437 56.070213)
Пункт приема;;;;70000001041115100;70000001041115000;Россия, Санкт-Петербург, Казанская площадь, 2;POINT(30.324456 59.934199)
Металлолом 35;;78172505504;35-metalwork.business.site;70000001041128600;70000001041128600;Россия, Вологда, улица Александра Клубова, 25Н;POINT(39.812184 59.23563)
ВМП;;79044043994;;70000001041136200;70000001041136200;Россия, Волгоград, Волжский проспект, 28А;POINT(44.594733 48.783824)
Пункт приема вторсырья;;;;70000001041138800;70000001041138800;Россия, Челябинск, улица Танкистов, 136;POINT(61.471904 55.17319)
Инмет;;74956285720;;70000001041142100;70000001041142100;Россия, Москва, улица Покровка, 3/7с1Б;POINT(37.640461 55.759172)
Металсервис;;79183178382;;70000001041149200;70000001041149200;Россия, Краснодар, Обрывная улица, 131;POINT(39.026328 44.995698)
Атомутильсырье;;;;70000001041153600;70000001041153600;Россия, Тамбов, Астраханская улица, 215;POINT(41.454088 52.676469)
Русмет;;79515750906;;70000001041168500;70000001041168500;Россия, Кемерово, улица Мартемьянова, 2;POINT(86.058074 55.341848)
Русмет;;79515750906;;70000001041168500;70000001041168500;Россия, Кемерово, улица Мартемьянова, 2;POINT(86.058074 55.341848)
Сталь;;;;70000001041170300;70000001041170300;Россия, Республика Башкортостан, Стерлитамак, Уфимский тракт, 6;POINT(55.950292 53.681391)
Ломметпром;;;;70000001041172000;70000001041172000;Россия, Смоленск, улица Лавочкина, 100с2;POINT(31.999338 54.810662)
РЕГИОНАГРО;;78442528303;25415.potok.smbn.ru;70000001041180200;70000001041180200;Россия, Волгоградская область, Камышин, Текстильная улица, 11;POINT(45.414581 50.119493)
Псковвтормет;;79206619782;pskovvtormet.ru;70000001041183500;70000001041183500;Россия, Смоленск, улица Лавочкина, 100с2;POINT(31.999338 54.810662)
Псковвтормет;;79206619782;pskovvtormet.ru;70000001041214100;70000001041183500;Россия, Смоленск, улица Смольянинова, 5А;POINT(32.096949 54.782033)
Тимер;;79962569003;;70000001041190600;70000001041190600;Россия, Республика Башкортостан, Уфа, улица Маршала Жукова, 2/1;POINT(56.049268 54.763924)
Тимер;;79061020133;;70000001041379400;70000001041190600;Россия, Республика Башкортостан, Благовещенск, улица 50 лет Октября, 85/4;POINT(56.003993 55.04562)
СнабСервис;;79384310886;;70000001041193900;70000001041193900;Россия, Краснодарский край, Армавир, улица Энгельса, 46;POINT(41.115343 45.000466)
СнабСервис;;79384310886;;70000001041193900;70000001041193900;Россия, Краснодарский край, Армавир, улица Энгельса, 46;POINT(41.115343 45.000466)
Пункт приема металлолома;;79870529722;;70000001041195000;70000001041195000;Россия, Республика Башкортостан, Уфа, проезд Станиславского, 1А;POINT(56.05376 54.780657)
Пункт приема металлолома;;78412706555;;70000001041200300;70000001041200300;Россия, Пенза, улица Клары Цеткин, 39А;POINT(45.053081 53.222886)
РУК;;79504461222;ruk.su;70000001041201900;70000001041201900;Россия, Пермь, Уральская улица, 69;POINT(56.299754 58.028878)
Двина Драгмет;;79115941060;;70000001041202200;70000001041202200;Россия, Архангельск, улица Фёдора Абрамова, 15с2;POINT(40.617029 64.524665)
УфаВторМет;;79196126677;;70000001041202300;70000001041202300;Россия, Республика Башкортостан, Нефтекамск, Магистральная улица, 11;POINT(54.27815 56.103723)
Колорит-М;;79015195217;;70000001039935800;70000001041208900;Россия, Москва, 3-й Нижнелихоборский проезд, 3;POINT(37.56468 55.845936)
Колорит-М;;79015195217;;70000001041208900;70000001041208900;Россия, Москва, Шипиловский проезд, 31Г;POINT(37.695717 55.615721)
Чистый Край;;79524318897;kray31.ru;70000001041209800;70000001041209800;Россия, Белгород, Волчанская улица, 141;POINT(36.629578 50.575111)
Пункт приема мeтaллoлoма;;78412772535;;70000001041220500;70000001041220500;Россия, Пенза, Железнодорожный район, территория Кордон Сурка, 7;POINT(45.110914 53.209309)
Пункт приема металлолома;;79081784120;;70000001041223600;70000001041223600;Россия, Ростовская область, Батайск, Промышленная улица, 21;POINT(39.760018 47.101242)
ВторЛом;;79082238530;;70000001041240700;70000001041240700;Россия, Красноярск, проезд Связистов, 30;POINT(92.949024 56.06967)
Пункт приема органических отходов;;;;70000001041242800;70000001041242800;Россия, Санкт-Петербург;POINT(30.315635 59.938951)
МеталлОК;;79509536544;;70000001041259200;70000001041259200;Россия, Омск, Хабаровская улица, 63;POINT(73.414682 54.94127)
Эко Полимер Сибирь;;79050845653;eco-polimer.ru;70000001041264600;70000001041264600;Россия, Алтайский край, Барнаул, Базовый проезд, 7А;POINT(83.659258 53.384397)
Хилтон-М;;78423550607;;70000001041265700;70000001041265700;Россия, Ульяновская область, Димитровград, улица Чайковского, 3;POINT(49.589303 54.23149)
Пункт приема;;79267559426;;70000001041270200;70000001041270200;Россия, Московская область, Жуковский, Кооперативная улица, 2/1;POINT(38.114628 55.57379)
Ломовик;;79087804550;;70000001041273700;70000001041273700;Россия, Белгород, проспект Богдана Хмельницкого, 195;POINT(36.567496 50.646316)
Пункт приема лома;;79209127868;;70000001041275300;70000001041275300;Россия, Владимир;POINT(40.406635 56.129057)
Вектор-К;;79233350186;;70000001041277300;70000001041277300;Россия, Красноярск, Северное шоссе, 17Дс18;POINT(92.922856 56.073504)
Эко Пром;;79137555710;;70000001041278400;70000001041278400;Россия, Новосибирск, 2-я Станционная улица, 30к16;POINT(82.81026 55.008185)
Эко Пром;;79137555710;;70000001042375000;70000001041278400;Россия, Новосибирск, улица Малыгина, 11/1к4;POINT(82.826098 54.943023)
Эко Пром;;79137555710;;70000001042398700;70000001041278400;Россия, Новосибирск, Кубовая улица, 60к3;POINT(82.894899 55.130276)
Сибирь-Вторсырьё;;79139619876;;70000001041280900;70000001041280900;Россия, Омск, улица Ватутина, 19/2;POINT(73.28625 54.982946)
СПЛАВМЕТ;;73433024731;www.splav-met.ru;70000001041281000;70000001041281000;Россия, Свердловская область, Екатеринбург, Кировский район, микрорайон Втузгородок, улица Софьи Ковалевской, 3;POINT(60.655973 56.841532)
ВИОЛА;;79822971777;;70000001041282400;70000001041282400;Россия, Челябинская область, Магнитогорск, улица 50-летия Магнитки, 41;POINT(58.966853 53.357803)
Пункт приема лома;;79174858473;;70000001041282400;70000001041282400;Россия, Республика Башкортостан, Уфа, Бирский тракт, 3/3;POINT(56.119022 54.846446)
Пункт приема лома;;;;70000001041283800;70000001041283800;Россия, Московская область, Подольск, микрорайон Климовск, Климовская улица, 59;POINT(37.53093 55.356437)
Пункт приема цветного металла;;79295520949;;70000001041290300;70000001041290300;Россия, Московская область, Ленинский городской округ, посёлок Мещерино, СНТ Полянка, 10;POINT(37.814717 55.506255)
Пункт приема мягкого пластика;;;;70000001041291500;70000001041291500;Россия, Санкт-Петербург, Большой проспект Васильевского острова, 68;POINT(30.260191 59.932022)
Пункт приема лома;;79194727740;;70000001041297300;70000001041297300;Россия, Пермь, улица Куйбышева, 118;POINT(56.246413 57.966448)
Пункт приема лома;;79620255556;;70000001041297300;70000001041297300;Россия, Ставропольский край, городской округ Пятигорск, посёлок городского типа Горячеводский, улица Ленина, 116А;POINT(43.117229 44.026665)
Пункт приема металлолома;;78312913285;;70000001039165400;70000001041301500;Россия, Нижний Новгород, Торфяная улица, 8Д;POINT(43.834013 56.348841)
Пункт приема металлолома;;78312913285;;70000001041301500;70000001041301500;Россия, Нижний Новгород, улица Василия Иванова, 14к7;POINT(43.828389 56.361708)
Пункт приема;;79179271100;;70000001041301800;70000001041301800;Россия, Республика Татарстан, Альметьевск, Базовая улица, 21;POINT(52.289406 54.889288)
Пункт приема;;79179271100;;70000001041301800;70000001041301800;Россия, Республика Татарстан, Альметьевск, Базовая улица, 21;POINT(52.289406 54.889288)
Экотакси;;79082401060;docs.google.com/forms/u/1/d/e/1FAIpQLSdHAHEBWAoSWcgplGOAL4utIxn3AGkYZZlYePYWyf5zUe3v6Q/viewform;70000001041302800;70000001041302800;Россия, Пермь;POINT(56.229434 58.01045)
Вторплюс;;79068092083;;70000001041303000;70000001041303000;Россия, Свердловская область, Екатеринбург, Удельная улица, 14;POINT(60.485338 56.798596)
Лом56;;79867819050;;70000001041305600;70000001041305600;Россия, Оренбург, проспект Братьев Коростелевых, 62;POINT(55.056118 51.806735)
Пункт приема лома;;79321292575;;70000001035497100;70000001041310600;Россия, Свердловская область, Верхняя Пышма, улица Петрова, 39;POINT(60.600169 56.971148)
Пункт приема лома;;79321292575;;70000001035497100;70000001041310600;Россия, Свердловская область, Верхняя Пышма, улица Петрова, 39;POINT(60.600169 56.971148)
Пункт приема вторсырья;;79202583076;;70000001041311100;70000001041311100;Россия, Нижний Новгород, улица 40 лет Октября, 21;POINT(43.985442 56.260243)
СтПромМед;;79178089997;;70000001041324800;70000001041324800;Россия, Республика Башкортостан, Стерлитамак, Стерлибашевский тракт, 41;POINT(55.918393 53.59597)
Промэкс;;79220705690;;70000001041324900;70000001041324900;Россия, Тюмень, улица Черепанова, 76с5;POINT(65.446284 57.153336)
Макулатура-74.рф;;73517259050;Макулатура-74.рф;70000001041325500;70000001041325500;Россия, Челябинск, проспект Победы, 168;POINT(61.398493 55.184901)
Пункт приема лома;;79870474633;;70000001041326100;70000001041326100;Россия, Республика Башкортостан, Уфа, Уфимское шоссе, 10;POINT(56.053607 54.787692)
Пункт приема металла;;79274424188;;70000001041327600;70000001041327600;Россия, Республика Татарстан, Высокогорский район, село Высокая Гора, Большая Красная улица, 1А;POINT(49.295303 55.900738)
Волгавторметалл;;79344000999;volgavtormetall.ru;70000001041329100;70000001041329100;Россия, Москва, Рябиновая улица, 53Ас2;POINT(37.437532 55.694327)
Лом Инвест;;74991134943;odintsovo.lom-invest.ru/;70000001041331500;70000001041331400;Россия, Московская область, Одинцово, Южная улица, 4;POINT(37.258902 55.661511)
Пункт приема;;;;70000001041333600;70000001041333600;Россия, Волгоград, улица 64-й Армии, 24;POINT(44.423362 48.6117)
Инкомпласт;;79997204349;;70000001041334700;70000001041334700;Россия, Воронеж, Цимлянская улица, 8А;POINT(39.241259 51.613334)
Чистый город;;79173457849;;70000001030098700;70000001041336700;Россия, Республика Башкортостан, Уфа, улица Свободы, 82/2;POINT(56.118115 54.830731)
ИнвестВторЦветМет, компания по сбору металлолома;;74951501736;inwestvtsm.ru;70000001041340300;70000001041340300;Россия, Москва, Покровский бульвар, 4/17с1;POINT(37.645744 55.757744)
КабельКэш;;79850780817;kabelcash.ru;70000001041341600;70000001041341600;Россия, Москва, улица Генерала Дорохова, 6;POINT(37.448482 55.705371)
Пункт приема лома;;79191576162;;70000001041351400;70000001041351400;Россия, Республика Башкортостан, Уфа, Сельская Богородская улица, 8к2;POINT(56.097768 54.790952)
Компания МТМ;;79150730000;www.mtm-lom.ru;70000001041358000;70000001041358000;Россия, Тульская область, Ефремов, улица Карла Маркса, 59А;POINT(38.128435 53.147525)
Компания МТМ;;79150730000;www.mtm-lom.ru;70000001041358200;70000001041358100;Россия, Тульская область, Куркинский район, рабочий посёлок Куркино, 1-я Привокзальная улица, 1;POINT(38.652539 53.423451)
Пункт приема вторсырья;;;;70000001041371900;70000001041371900;Россия, Челябинск, Новороссийская улица, 60;POINT(61.468822 55.111655)
Эльбрус;;74956494398;metallolomindustriya.ru;70000001041372000;70000001041372000;Россия, Москва, Нагорный проезд, 10с66;POINT(37.610152 55.687203)
ЦУТО;;74212209502;centr-u.ru;70000001041373300;70000001041373300;Россия, Хабаровский край, Комсомольск-на-Амуре, 66-й квартал, улица Гагарина, 17;POINT(136.997869 50.52644)
ЦУТО;;74212209502;centr-u.ru;70000001041373400;70000001041373400;Россия, Еврейская автономная область, Биробиджан, Индустриальная улица, 4А;POINT(132.886729 48.815555)
ЦветЧерМет;;79826920950;priemloma66.ru;70000001041378000;70000001041378000;Россия, Свердловская область, Екатеринбург, улица Амундсена, 119/3;POINT(60.54504 56.770283)
ЦветЧерМет;;79826920950;priemloma66.ru;70000001041378000;70000001041378000;Россия, Свердловская область, Екатеринбург, улица Амундсена, 119/3;POINT(60.54504 56.770283)
Пункт приема черных и цветных металлов;;79247121233;;70000001041379800;70000001041379800;Россия, Иркутская область, Иркутский район, село Пивовариха, Дорожная улица, 1А;POINT(104.456272 52.273996)
ППК;;74959986959;ppk1.ru;70000001041383500;70000001041383500;Россия, Московская область, городской округ Мытищи, деревня Челобитьево, Шоссейная улица, 71А;POINT(37.673061 55.904897)
УРАЛМЕТПРОМ;;79954068880;;70000001041384100;70000001041384100;Россия, Волгоград, Хрустальная улица, 70;POINT(44.53681 48.789682)
ТатЛом;;79372923222;;70000001041386300;70000001041386300;Россия, Республика Татарстан, Набережные Челны, посёлок ЗЯБ, улица Железнодорожников, 26;POINT(52.363238 55.699385)
ВТОРМЕТТОРГ;;79053763442;;70000001041389700;70000001041389700;Россия, Республика Татарстан, Казань, улица Гудованцева, 1Б;POINT(49.018783 55.860554)
Метлайф;;79200762636;;70000001041390200;70000001041390100;Россия, Нижний Новгород, проспект Гагарина, 178Ж;POINT(43.976719 56.24411)
Метлайф;;79200762636;;70000001041390100;70000001041390100;Россия, Нижний Новгород, Правдинская улица, 6;POINT(43.95622 56.28952)
МетЛом;;79876181002;;70000001041391400;70000001041391400;Россия, Республика Башкортостан, Стерлитамак, улица Бабушкина, 4А;POINT(55.987976 53.651686)
ПромВтор;;79876233462;;70000001041391400;70000001041391400;Россия, Республика Башкортостан, Ишимбай, Северная улица, 52;POINT(56.036234 53.478785)
ЗапсибТрейд;;79131370342;;70000001041396800;70000001041396800;Россия, Кемеровская область, Новокузнецк, Транспортная улица, 85;POINT(87.15834 53.74544)
ЗапсибТрейд;;79131370342;;70000001041396900;70000001041396800;Россия, Кемеровская область, Новокузнецк, Северное шоссе, 14Б;POINT(87.248099 53.894559)
УФАМЕТАЛЛ;;79871336751;;70000001041399800;70000001041399800;Россия, Республика Башкортостан, Уфа, Калининский район, микрорайон Шакша, Восточная улица, 13;POINT(56.223389 54.781633)
Шредер;;79524838010;;70000001041417500;70000001041417500;Россия, Новгородская область, Великий Новгород, Сырковский район, Магистральная улица, 9;POINT(31.25335 58.568579)
Компания по приему металлолома;;79867076925;;70000001041427100;70000001041427100;Россия, Республика Башкортостан, Иглинский район, село Иглино, улица Терешковой, 1;POINT(56.424557 54.836238)
metlompriem;;78129545712;www.metlompriem.ru;70000001041428500;70000001041428500;Россия, Санкт-Петербург, Октябрьская набережная, 104А;POINT(30.484194 59.869232)
БиоСфера;;79690222207;metallolombaza.ru;70000001041435500;70000001041435500;Россия, Рязань, Михайловский район, Михайловское шоссе, 63;POINT(39.68023 54.621241)
Пункт приема металлолома;;79653697178;;70000001041438900;70000001041438900;Россия, Москва;POINT(37.617635 55.755814)
Пункт приема металла;;79260371602;;70000001041444800;70000001041444800;Россия, Москва, Варшавское шоссе, 170Гс28;POINT(37.586706 55.57947)
Пункт приема лома;;79263836186;;70000001041448300;70000001041448300;Россия, Московская область, Мытищи, Шоссейная улица;POINT(37.748664 55.896307)
Пункт приема лома;;79822494019;;70000001041450100;70000001041450100;Россия, Пермский край, Пермский район, Савинское сельское поселение, деревня Хмели, шоссе Космонавтов, 310/2;POINT(56.1118 57.953728)
Пункт приема металла;;79686636615;;70000001041451000;70000001041451000;Россия, Москва, Нагорный проезд, 10с16;POINT(37.61044 55.687558)
Пункт приема металла;;79998210121;;70000001041451700;70000001041451700;Россия, Москва, улица Красного Маяка, 14;POINT(37.588242 55.613473)
Ломлидер;;79654013333;lomlider.ru;70000001041452600;70000001041452600;Россия, Московская область, Черноголовка, 23-й микрорайон, улица 3-й Проезд, 7;POINT(38.358682 55.990745)
Море мет;;79881414726;;70000001041460600;70000001041460600;Россия, Краснодарский край, Сочи, улица Гастелло, 46/1;POINT(39.921014 43.450131)
Пункт приема металла и вторсырья;;;;70000001041461100;70000001041461100;Россия, Санкт-Петербург, Петергофское шоссе, 3к1;POINT(30.205941 59.84697)
Точка сбора мусора;;79109108798;;70000001041464900;70000001041464900;Россия, Калужская область, Обнинск, Киевское шоссе, 31;POINT(36.639316 55.107767)
Лом Инвест, пункт приема металла;;79672456594;obninsk.lom-invest.ru;70000001041465600;70000001041465600;Россия, Калужская область, Обнинск, Комсомольская улица, 1;POINT(36.599341 55.087223)
Пункт приема б/у шин и дисков;;79061039999;;70000001041467100;70000001041467100;Россия, Республика Башкортостан, Уфа, улица Рихарда Зорге, 3;POINT(55.981508 54.74734)
Уральский Лом;;79041684708;;70000001041473400;70000001041473400;Россия, Свердловская область, Екатеринбург, Чкаловский район, микрорайон Химмаш, Дагестанская улица, 40;POINT(60.722143 56.762977)
Пункт приема металла;;79882910285;;70000001041482000;70000001041482000;Россия, Республика Дагестан, Махачкала, Хаджалмахинская улица;POINT(47.498645 42.954357)
Пункт приема лома;;79376629343;;70000001041493000;70000001041493000;Россия, Свердловская область, Екатеринбург, Октябрьский район, микрорайон Птицефабрика, Варшавская улица, 65;POINT(60.744708 56.78458)
ЮГМЕТАЛЛПЕРЕРАБОТКА;;79624497123;;70000001041522600;70000001041522600;Россия, Ставрополь, Ленинский район, микрорайон № 9, улица Мичурина, 55;POINT(41.971751 45.017276)
ЮГМЕТАЛЛПЕРЕРАБОТКА;;79624497123;;70000001041691500;70000001041522600;Россия, Ставрополь, Прикумский переулок, 1А;POINT(42.0071 45.061522)
Экометаллсервис, компания;;74992566033;ltd-ekometallservis.ru;70000001041528100;70000001041528100;Россия, Москва, Мантулинская улица, 20;POINT(37.550549 55.756249)
КабельЛом;;79623747421;kabellom.ru;70000001041529000;70000001041529000;Россия, Москва, Вагоноремонтная улица, 10А;POINT(37.534505 55.902717)
АЛЬФАМЕТ;;79191504222;ufametlom.ru;70000001041530600;70000001041530600;Россия, Республика Башкортостан, Уфа, Юбилейная улица, 19/1;POINT(56.085803 54.856211)
Метреверс;;73433835489;;70000001041547100;70000001041547100;Россия, Свердловская область, Среднеуральск, Советская улица, 2А;POINT(60.466419 56.99418)
Метреверс;;73433835489;;70000001041689000;70000001041547100;Россия, Свердловская область, Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Совхозная улица, 1;POINT(60.621253 56.909357)
Пункт приема металлолома;;73912947112;;70000001041566900;70000001041566900;Россия, Красноярск, Ленинский район, микрорайон Энергетики, улица Говорова, 53;POINT(93.027007 55.997784)
Промметаллпереработка;;79953081015;;70000001041572200;70000001041572200;Россия, Удмуртская Республика, Завьяловский район, деревня Пирогово, Новая улица, 5;POINT(53.179995 56.775284)
Промметаллпереработка;;79953081015;;70000001041572200;70000001041572200;Россия, Удмуртская Республика, Завьяловский район, деревня Пирогово, Новая улица, 5;POINT(53.179995 56.775284)
Пункт приема вторсырья;;73517772709;;70000001041572500;70000001041572500;Россия, Челябинск, Валдайская улица, 7;POINT(61.448961 55.206175)
Лом Инвест;;73919898232;krasnoyarsk.lom-invest.ru;70000001041579700;70000001041579700;Россия, Красноярск, улица Айвазовского, 57/2;POINT(93.037508 56.023746)
Пункт приема;;;;70000001041580500;70000001041580500;Россия, Пенза, Бийская улица, 1Е;POINT(44.969061 53.137419)
Пункт приема металлолома;;74952408242;metbaza24.ru;70000001041583900;70000001041583900;Россия, Москва, Привольная улица, 10;POINT(37.837255 55.700456)
МеталлВторКом;;79068680505;;70000001041596700;70000001041596700;Россия, Челябинская область, Сосновский район, деревня Новое Поле, Садовая улица, 6;POINT(61.339582 55.315248)
Пункт приема черного лома;;;;70000001041599500;70000001041599500;Россия, городской округ Краснодар, садовое товарищество Энергетик;POINT(39.036964 45.137106)
Пункт приема;;79655205126;;70000001041622200;70000001041622200;Россия, Свердловская область, Екатеринбург, Окружная улица, 88Ю;POINT(60.585248 56.755072)
Пункт приема;;79228320788;;70000001041623100;70000001041623100;Россия, Свердловская область, Екатеринбург, 2-я Новосибирская улица, 25;POINT(60.589614 56.759296)
Помощник ЛОМ;;79320101531;;70000001041630600;70000001041630600;Россия, Челябинск, Большой переулок, 7;POINT(61.327535 55.112587)
Помощник ЛОМ;;79320101531;;70000001041630600;70000001041630600;Россия, Челябинск, Большой переулок, 7;POINT(61.327535 55.112587)
Лобненская металлургическая компания;;79372756841;лмк-металл.рф;70000001041636800;70000001041636800;Россия, Московская область, Лобня, Букинское шоссе, 4А;POINT(37.472674 56.017905)
Евролом;;79127498119;;70000001041641900;70000001041641900;Россия, Удмуртская Республика, Завьяловский район, деревня Старое Мартьяново, Центральная улица, 60;POINT(53.41026 56.827843)
Евролом;;79127498119;;70000001041641900;70000001041641900;Россия, Удмуртская Республика, Завьяловский район, деревня Старое Мартьяново, Центральная улица, 60;POINT(53.41026 56.827843)
KatPro;;79225032023;katpro.ru;70000001041647200;70000001041647200;Россия, Удмуртская Республика, Ижевск, улица Маяковского, 35;POINT(53.202956 56.816015)
Металл45;;73522550098;;70000001041649300;70000001041649300;Россия, Курган, Омская улица, 173А;POINT(65.365786 55.479444)
КурганМетСнаб;;73522550098;;70000001041649400;70000001041649400;Россия, Курган, Омская улица, 173А;POINT(65.365786 55.479444)
ВТОРРЕСУРСЫ;;79044184576;;70000001030344000;70000001041649700;Россия, Волгоград, Областная улица, 1Ак1;POINT(44.606286 48.806958)
КА-МЕТА 37;;;;70000001041654800;70000001041654800;Россия, Ивановская область, Ивановский район, Новоталицкое сельское поселение, село Ново-Талицы, улица Цветаева, 5;POINT(40.866096 57.007985)
КА-МЕТА 37;;;;70000001041654800;70000001041654800;Россия, Ивановская область, Ивановский район, Новоталицкое сельское поселение, село Ново-Талицы, улица Цветаева, 5;POINT(40.866096 57.007985)
Сборка;;74950667559;ecosborka.ru;70000001041654900;70000001041654900;Россия, Москва, Ленинградский проспект, 80к25;POINT(37.510978 55.809287)
Пункт приема металлолома;;78129311150;;70000001041656000;70000001041656000;Россия, Ленинградская область, Всеволожский район, Муринское городское поселение, деревня Лаврики, 10;POINT(30.450696 60.070599)
Технология;s991991@mail.ru;73452991991;;70000001041664200;70000001041664200;Россия, Тюмень, улица Чекистов, 28с1;POINT(65.650435 57.112021)
Пункт приема;;;;70000001041665200;70000001041665200;Россия, Саратов, 5-й Динамовский проезд, 10А;POINT(45.925507 51.503601)
УралМетРесурс;;;;70000001041528200;70000001041665600;Россия, Свердловская область, Екатеринбург, Советская улица, 2А;POINT(60.625825 56.851859)
УралМетРесурс;;73433831500;;70000001041712200;70000001041665600;Россия, Свердловская область, Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, улица Фронтовых Бригад, 37;POINT(60.6605 56.889611)
Пункт приема лома;;79196127654;;70000001041667200;70000001041667200;Россия, Республика Башкортостан, Уфа, Калининский район, микрорайон Шакша, Гвардейская улица, 41А;POINT(56.237941 54.765264)
Пункт приема;;79649077577;;70000001041668100;70000001041668100;Россия, Республика Адыгея, Тахтамукайский район, аул Тахтамукай, Морская улица, 6;POINT(38.954248 44.977453)
Металресурс;;;;70000001041678800;70000001041678800;Россия, Свердловская область, Екатеринбург, Новинская улица, 1;POINT(60.618082 56.768576)
Добрые крышечки;;;;70000001041691100;70000001041691100;Россия, Москва, улица Фадеева, 6с1;POINT(37.598483 55.77555)
Добрые крышечки;;;;70000001041797600;70000001041691100;Россия, Москва, Валовая улица, 35;POINT(37.626232 55.729366)
Метмикс;;79036349203;;70000001041701300;70000001041701300;Россия, Кострома, Деминская улица, 11;POINT(41.005604 57.767064)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041707800;70000001041707800;Россия, Москва, Селигерская улица, 32;POINT(37.544818 55.868587)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041727200;70000001041707800;Россия, Москва, улица Удальцова, 35;POINT(37.507843 55.675504)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041727200;70000001041707800;Россия, Москва, Большой Путинковский переулок, 3с5;POINT(37.607601 55.766901)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041728500;70000001041707800;Россия, Москва, Таманская улица, 7к4;POINT(37.442473 55.779459)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041729300;70000001041707800;Россия, Москва, улица Большие Каменщики, 7;POINT(37.654996 55.738769)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041744200;70000001041707800;Россия, Москва, Измайловский проспект, 57;POINT(37.781955 55.788606)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041744200;70000001041707800;Россия, Москва, Люблинская улица, 13;POINT(37.731209 55.710306)
spbvyvoz.ru;;79111143514;spbvyvoz.ru;70000001041744300;70000001041707800;Россия, Москва, Балаклавский проспект, 20к1;POINT(37.600073 55.643007)
